,,,,,,,,,,,,,,,,,,,
P0142,【提琴教室】中提琴-05,Product_20200423164416.jpg,1200,NULL,65min,【提琴教室】中提琴-05,V,04,F015,2020-07-22 14:18:46,2020-07-23 14:18:46,,,,,,,,
P0143,【提琴教室】中提琴-06,Product_20200423164417.jpg,1200,NULL,62min,【提琴教室】中提琴-06,V,04,F015,2020-07-23 14:18:46,2020-07-24 14:18:46,,,,,,,,
P0144,【提琴教室】中提琴-07,Product_20200423164418.jpg,1200,NULL,56min,【提琴教室】中提琴-07,V,04,F015,2020-07-24 14:18:46,2020-07-25 14:18:46,,,,,,,,
P0145,【提琴教室】中提琴-08,Product_20200423164419.jpg,1200,NULL,62min,【提琴教室】中提琴-08,V,04,F015,2020-07-25 14:18:46,2020-07-26 14:18:46,,,,,,,,
P0146,YAMAHA RYDEEN 傳統爵士鼓組 黑色款,Product_20200423164420.jpg,27000,5,NULL,全新RYDEEN(5件套鼓組)正是任何初學者及玩家會喜愛的一套鼓組。,I,08,F050,2020-07-26 14:18:46,2020-07-27 14:18:46,,,,,,,,
P0147,YAMAHA RYDEEN 傳統爵士鼓組 酒紅色款,Product_20200423164421.jpg,27000,5,NULL,全新RYDEEN(5件套鼓組)正是任何初學者及玩家會喜愛的一套鼓組。,I,08,F050,2020-07-27 14:18:46,2020-07-28 14:18:46,,,,,,,,
P0148,YAMAHA RYDEEN 傳統爵士鼓組 雅痞黃色款,Product_20200423164422.jpg,27000,5,NULL,全新RYDEEN(5件套鼓組)正是任何初學者及玩家會喜愛的一套鼓組。,I,08,F050,2020-07-28 14:18:46,2020-07-29 14:18:46,,,,,,,,
P0149,YAMAHA RYDEEN 傳統爵士鼓組 絢麗銀色款,Product_20200423164423.jpg,27000,5,NULL,全新RYDEEN(5件套鼓組)正是任何初學者及玩家會喜愛的一套鼓組。,I,08,F050,2020-07-29 14:18:46,2020-07-30 14:18:46,,,,,,,,
P0150,YAMAHA Stage Custom 爵士鼓組 典雅白色款,Product_20200423164424.jpg,46000,5,NULL,大鼓踏板+鼓椅+兩隻銅鈸架+一隻Hi-Hat架,I,08,F050,2020-07-30 14:18:46,2020-07-31 14:18:46,,,,,,,,
P0151,YAMAHA Stage Custom 爵士鼓組 蜂蜜琥珀色款,Product_20200423164425.jpg,46000,5,NULL,大鼓踏板+鼓椅+兩隻銅鈸架+一隻Hi-Hat架,I,08,F050,2020-07-31 14:18:46,2020-08-01 14:18:46,,,,,,,,
P0152,YAMAHA Stage Custom 爵士鼓組 酒紅木紋色款,Product_20200423164426.jpg,46000,5,NULL,大鼓踏板+鼓椅+兩隻銅鈸架+一隻Hi-Hat架,I,08,F050,2020-08-01 14:18:46,2020-08-02 14:18:46,,,,,,,,
P0153,YAMAHA Stage Custom 爵士鼓組 自然原木色款,Product_20200423164427.jpg,46000,5,NULL,大鼓踏板+鼓椅+兩隻銅鈸架+一隻Hi-Hat架,I,08,F050,2020-08-02 14:18:46,2020-08-03 14:18:46,,,,,,,,
P0154,DIXON 台灣製 兒童爵士鼓 BK黑色,Product_20200423164428.jpg,14000,5,NULL,國內第一組完全按照比例，專供兒童使用的5粒鼓組。,I,08,F048,2020-08-03 14:18:46,2020-08-04 14:18:46,,,,,,,,
P0155,DIXON 台灣製 兒童爵士鼓 F22銅刷線,Product_20200423164429.jpg,14000,5,NULL,國內第一組完全按照比例，專供兒童使用的5粒鼓組。,I,08,F048,2020-08-04 14:18:46,2020-08-05 14:18:46,,,,,,,,
P0156,DIXON 台灣製 兒童爵士鼓 F25藍刷線,Product_20200423164430.jpg,14000,5,NULL,國內第一組完全按照比例，專供兒童使用的5粒鼓組。,I,08,F048,2020-08-05 14:18:46,2020-08-06 14:18:46,,,,,,,,
P0157,DIXON 台灣製 兒童爵士鼓 SL銀色,Product_20200423164431.jpg,14000,5,NULL,國內第一組完全按照比例，專供兒童使用的5粒鼓組。,I,08,F048,2020-08-06 14:18:46,2020-08-07 14:18:46,,,,,,,,
P0158,DIXON 台灣製 兒童爵士鼓 WR酒紅,Product_20200423164432.jpg,14000,5,NULL,國內第一組完全按照比例，專供兒童使用的5粒鼓組。,I,08,F048,2020-08-07 14:18:46,2020-08-08 14:18:46,,,,,,,,
P0159,標準加厚88鍵 鋰電池充電式 手捲電子琴,Product_20200423164433.jpg,2799,10,NULL,超輕便好收納隨時隨地帶著走、可當MIDI鍵盤做電腦編輯、錄音、作詞曲,I,02,F047,2020-08-08 14:18:46,2020-08-09 14:18:46,,,,,,,,
P0160,『YAMAHA NP12』全新機種 61鍵電子琴『黑色款』,Product_20200423164434.jpg,8500,7,NULL,NP系列是優雅與簡約的絕佳組合、輕薄小巧的鍵盤有著精緻的音色,I,02,F046,2020-08-09 14:18:46,2020-08-10 14:18:46,,,,,,,,
P0161,『YAMAHA NP12』全新機種 61鍵電子琴『白色款』,Product_20200423164435.jpg,8500,8,NULL,NP系列是優雅與簡約的絕佳組合、輕薄小巧的鍵盤有著精緻的音色,I,02,F046,2020-08-10 14:18:46,2020-08-11 14:18:46,,,,,,,,
P0162,YAMAHA PSR-E463 61鍵自動伴奏電子琴,Product_20200423164436.jpg,13500,4,NULL,PSR-E463以包含758種樂器音色的豐富音樂資料庫為特色，讓您盡情享受各種音樂類型。,I,02,F046,2020-08-11 14:18:46,2020-08-12 14:18:46,,,,,,,,
P0163,『YAMAHA 山葉 NP-32』76鍵攜帶式電子琴『黑色款』,Product_20200423164437.jpg,15000,4,NULL,76鍵 標準鍵鍵盤電子琴,I,02,F046,2020-08-12 14:18:46,2020-08-13 14:18:46,,,,,,,,
P0164,台灣JAZZY61鍵數位電子琴，JZ-618,Product_20200423164438.jpg,3115,6,NULL,430種音色/300種節奏,I,02,F045,2020-08-13 14:18:46,2020-08-14 14:18:46,,,,,,,,
P0165,KAWAI K-400直立式鋼琴,Product_20200423164439.jpg,50000,1,NULL,雙重鉸鏈的摔跤板增添了獨特的吸引力。,I,01,F044,2020-08-14 14:18:46,2020-08-15 14:18:46,,,,,,,,
P0166,KAWAI K-500直立式鋼琴,Product_20200423164440.jpg,55000,2,NULL,K-500提供了功率，動態範圍和音調豐富度的罕見組合,I,01,F044,2020-08-15 14:18:46,2020-08-16 14:18:46,,,,,,,,
P0167,KAWAI  K-30(SNW)直立式鋼琴,Product_20200423164441.jpg,60000,1,NULL,採用日本原裝打擊系統、音搥、琴弦，外觀歐洲宮庭型,I,01,F044,2020-08-16 14:18:46,2020-08-17 14:18:46,,,,,,,,
P0168,KAWAI K-80W(CA)直立式鋼琴,Product_20200423164442.jpg,60000,1,NULL,採用日本原裝打擊系統、音搥、琴弦。G曲線響板設計，響板音孔裝置，定弦裝置。,I,01,F044,2020-08-17 14:18:46,2020-08-18 14:18:46,,,,,,,,
P0169,KAWAI K-80(E)直立式鋼琴,Product_20200423164443.jpg,60000,1,NULL,採用日本原裝打擊系統、音搥、琴弦。G曲線響板設計，響板音孔裝置，定弦裝置。,I,01,F044,2020-08-18 14:18:46,2020-08-19 14:18:46,,,,,,,,
P0170,aNueNue AQUA-002 23 吋烏克麗麗,Product_20200423164444.jpg,2800,5,NULL,獨一無二的設計概念，23吋可愛輕巧的琴身、特殊的琴頭造型與簡約的琴身設計,I,07,F026,2020-08-19 14:18:46,2020-08-20 14:18:46,,,,,,,,
P0171,aNueNue CK3 26吋相思木烏克麗麗,Product_20200423164445.jpg,3900,3,NULL,相思木除了木紋優雅漂亮之外，聲音溫暖且豐實,I,07,F026,2020-08-20 14:18:46,2020-08-21 14:18:46,,,,,,,,
P0172,aNueNue MCM 23吋桃花心木烏克麗麗,Product_20200423164446.jpg,3600,2,NULL,舒適輕巧手感，讓你彈任何曲風都難不倒它平實的價格，高規格的對待,I,07,F026,2020-08-21 14:18:46,2020-08-22 14:18:46,,,,,,,,
P0173,aNueNue 900S 21吋桃花心木烏克麗麗,Product_20200423164447.jpg,5800,1,NULL,新一代U900升級面單桃花心木內部結構升級，聲音較響亮飽滿、顆粒扎實,I,07,F026,2020-08-22 14:18:46,2020-08-23 14:18:46,,,,,,,,
P0174,『PUKA 烏克麗麗』PK-DPS 21吋口輪系列 / 小海豚款,Product_20200423164448.jpg,1980,5,NULL,時下最流行的樂器，適合個人或合奏演出，輕鬆彈奏帶來無限歡樂,I,07,F027,2020-08-23 14:18:46,2020-08-24 14:18:46,,,,,,,,
P0175,『PUKA 烏克麗麗』PK-HBC 23吋口輪系列 / 扶桑花款,Product_20200423164449.jpg,2500,3,NULL,時下最流行的樂器，適合個人或合奏演出，輕鬆彈奏帶來無限歡樂,I,07,F027,2020-08-24 14:18:46,2020-08-25 14:18:46,,,,,,,,
P0176,『PUKA 烏克麗麗』PU-PEACE-S 21吋口輪系列 / 和平,Product_20200423164450.jpg,2100,2,NULL,時下最流行的樂器，適合個人或合奏演出，輕鬆彈奏帶來無限歡樂,I,07,F027,2020-08-25 14:18:46,2020-08-26 14:18:46,,,,,,,,
P0177,『PUKA 烏克麗麗』PU-LOVE-S 21吋口輪系列 / 愛心款,Product_20200423164451.jpg,2100,2,NULL,時下最流行的樂器，適合個人或合奏演出，輕鬆彈奏帶來無限歡樂,I,07,F027,2020-08-26 14:18:46,2020-08-27 14:18:46,,,,,,,,
P0178,『PUKA 烏克麗麗』PK-TFC 23吋口輪系列 / 熱帶魚款,Product_20200423164452.jpg,2500,1,NULL,時下最流行的樂器，適合個人或合奏演出，輕鬆彈奏帶來無限歡樂,I,07,F027,2020-08-27 14:18:46,2020-08-28 14:18:46,,,,,,,,
P0179,Sebrew 希伯萊 MC-1  入門小提琴,Product_20200423164453.jpg,1600,10,NULL, 入門小提琴,I,03,F028,2020-08-28 14:18:46,2020-08-29 14:18:46,,,,,,,,
P0180,Sebrew 希伯萊 MC-2 考級小提琴,Product_20200423164454.jpg,2280,8,NULL,考級小提琴,I,03,F028,2020-08-29 14:18:46,2020-08-30 14:18:46,,,,,,,,
P0181,Jazzy 台灣品牌 小提琴,Product_20200423164455.jpg,3280,3,NULL,A級雲杉木 ,I,03,F028,2020-08-30 14:18:46,2020-08-31 14:18:46,,,,,,,,
P0182,專業級 Elegant 605 手工虎背紋小提琴,Product_20200423164456.jpg,18000,1,NULL,琴採用優質雲杉實木面板、高級楓木側板、背板有虎背紋，手工漆及手工鑲邊,I,03,F029,2020-08-31 14:18:46,2020-09-01 14:18:46,,,,,,,,
P0183,★SEKWANG★SVN-400雲杉實木小提琴,Product_20200423164457.jpg,7000,2,NULL,雲衫實木面板、楓木側板及背板、烏木指板烏木配件,I,03,F029,2020-09-01 14:18:46,2020-09-02 14:18:46,,,,,,,,
P0184,德國 Conrad G?tz 小提琴 CG-123,Product_20200423164458.jpg,76500,1,NULL,德國GOTZ原廠裝配，使用奧地利Thomastik Dominant 尼龍弦,I,03,F029,2020-09-02 14:18:46,2020-09-03 14:18:46,,,,,,,,
P0185,Abbott SN-300 小提琴,Product_20200423164459.jpg,26000,1,NULL,手工刷漆，高級烏木配件，虎背紋路清晰,I,03,F029,2020-09-03 14:18:46,2020-09-04 14:18:46,,,,,,,,
P0186,★嚴選JYC JV-17 亮面虎紋小提琴,Product_20200423164500.jpg,16500,2,NULL,金屬拉弦板,I,03,F029,2020-09-04 14:18:46,2020-09-05 14:18:46,,,,,,,,
P0187,小提琴 BEAUTE ETERNA小提琴,Product_20200423164501.jpg,7890,2,NULL,楓木實板，鋁合金拉版，棗木配件,I,03,F030,2020-09-05 14:18:46,2020-09-06 14:18:46,,,,,,,,
P0188,BEAUTE ETERNA 雲杉木單板 小提琴 FL34,Product_20200423164502.jpg,9200,4,NULL,鋁合金拉版，棗木配件，手工刷漆，復古色小提琴,I,03,F030,2020-09-06 14:18:46,2020-09-07 14:18:46,,,,,,,,
P0189,BEAUTE ETERNA小提琴【FD12染黑配件】,Product_20200423164503.jpg,6590,3,NULL,全楓木實板，鋁合金拉版，染黑配件,I,03,F030,2020-09-07 14:18:46,2020-09-08 14:18:46,,,,,,,,
P0190,BEAUTE ETERNA 雲杉木單板 小提琴 FL12,Product_20200423164504.jpg,9230,3,NULL,鋁合金拉版，棗木配件，手工刷漆，復古色小提琴,I,03,F030,2020-09-08 14:18:46,2020-09-09 14:18:46,,,,,,,,
P0191,YAMAHA YFL-222 長笛,Product_20200423164505.jpg,24710,1,NULL,音色溫暖有深度，中、高音域集中，易控制，適合第一次使用手工吹頭者,I,06,F034,2020-09-09 14:18:46,2020-09-10 14:18:46,,,,,,,,
P0192,YAMAHA YFL-372 長笛,Product_20200423164506.jpg,54600,1,NULL,吹口管是決定音色的重要要素,I,06,F034,2020-09-10 14:18:46,2020-09-11 14:18:46,,,,,,,,
P0193,YAMAHA YFL-272 長笛,Product_20200423164507.jpg,41600,1,NULL,音色溫暖有深度，中、高音域集中，易控制，適合第一次使用手工吹頭者,I,06,F034,2020-09-11 14:18:46,2020-09-12 14:18:46,,,,,,,,
P0194,★JYC JV-402A中提琴★雲杉實木頂級音色,Product_20200423164508.jpg,16400,10,NULL,德國SANDNER學生級琴弦,I,04,F036,2020-09-12 14:18:46,2020-09-13 14:18:46,,,,,,,,
P0195,★JYC JV-404中提琴★嚴選手工清鑲邊漆琴,Product_20200423164509.jpg,18900,12,NULL,德國AUBERT一星琴橋,I,04,F036,2020-09-13 14:18:46,2020-09-14 14:18:46,,,,,,,,
P0196,YAMAHA 山葉 YTS-62 專業級 次中音薩克斯風 ,Product_20200423164510.jpg,130500,2,NULL,不分音樂界限，不被時代考驗，為樂手們一致熱愛及推崇,I,05,F039,2020-09-14 14:18:46,2020-09-15 14:18:46,,,,,,,,
P0197,Zeus Alto 中音薩克斯風/黑金色　Z-A580BG,Product_20200423164511.jpg,37570,5,NULL,德國原銅 / 台灣製造,I,05,F039,2020-09-15 14:18:46,2020-09-16 14:18:46,,,,,,,,
P0198,JUPITER JTS-500Q 次中音 薩克斯風,Product_20200423164512.jpg,38350,4,NULL,喇叭口與身管可拆換，可調拇指靠座,I,05,F039,2020-09-16 14:18:46,2020-09-17 14:18:46,,,,,,,,
P0199,Zeus Alto 中音薩克斯風　Z-A580L,Product_20200423164513.jpg,35100,2,NULL,德國原銅 / 台灣製造,I,05,F039,2020-09-17 14:18:46,2020-09-18 14:18:46,,,,,,,,
P0200,JUPITER JTS-700Q 次中音 薩克斯風,Product_20200423164514.jpg,46800,3,NULL,德國原銅 / 台灣製造,I,05,F039,2020-09-18 14:18:46,2020-09-19 14:18:46,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
